Project,Despach N° RA-20XX-XXXX,SampleID_Init,SampleID_Fin,TotalSample_SE,Weight SE,SampleType,Target,Laboratory,Prepared Method,Analytical Method,DispatchDate,Over Limit,Analytes,ReceivedDate,ResultDate,Workorder,Location,Responsible
BRBA,RA-2024-0115,BR1019352,BR1019392,41,39.15,Soil,Betania,ALS,PREP-31,ME-MS61L+Au-ICP22,7/13/2024,NA,NA,7/15/2024,8/3/2024,PR24189086,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0115,BR1021334,BR1021372,39,41.53,Soil,Betania,ALS,PREP-31,ME-MS61L+Au-ICP22,7/13/2024,NA,NA,7/15/2024,8/3/2024,PR24189086,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0116,BR1022106,BR1022115,10,11.13,Soil,Betania,ALS,PREP-31,ME-MS61L+Au-ICP22,7/13/2024,NA,NA,7/15/2024,8/5/2024,PR24189087,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0116,BR1018342,BR1018352,11,8.94,Soil,Betania,ALS,PREP-31,ME-MS61L+Au-ICP22,7/13/2024,NA,NA,7/15/2024,8/5/2024,PR24189087,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0116,BR1019393,BR1019406,14,14.38,Soil,Betania,ALS,PREP-31,ME-MS61L+Au-ICP22,7/13/2024,NA,NA,7/15/2024,8/5/2024,PR24189087,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0116,BR1021373,BR1021392,20,22.07,Soil,Betania,ALS,PREP-31,ME-MS61L+Au-ICP22,7/13/2024,NA,NA,7/15/2024,8/5/2024,PR24189087,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0120,BR1022116,BR1022154,39,41.31,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,7/19/2024,NA,NA,7/24/2024,8/15/2024,PR24200481,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0120,BR1018353,BR1018390,38,40.77,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,7/19/2024,NA,NA,7/24/2024,8/15/2024,PR24200481,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0121,BR1019407,BR1019444,38,36.78,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,7/19/2024,NA,NA,7/24/2024,8/16/2024,PR24200482,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0121,BR1021393,BR1021429,37,40.87,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,7/19/2024,NA,NA,7/24/2024,8/16/2024,PR24200482,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0122,BR1022155,BR1022167,13,12.9,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,7/19/2024,NA,NA,7/24/2024,8/16/2024,PR24200485,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0122,BR1018391,BR1018396,6,6.77,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,7/19/2024,NA,NA,7/24/2024,8/16/2024,PR24200485,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0122,BR1019445,BR1019451,7,7.16,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,7/19/2024,NA,NA,7/24/2024,8/16/2024,PR24200485,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0122,BR1021430,BR1021447,18,19.47,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,7/19/2024,NA,NA,7/24/2024,8/16/2024,PR24200485,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0126,BR1022168,BR1022214,47,47.63,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,8/6/2024,NA,NA,8/7/2024,9/3/2024,PR24214481,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0126,BR1018397,BR1018449,53,56.36,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,8/6/2024,NA,NA,8/7/2024,9/3/2024,PR24214481,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0126,BR1021448,BR1021502,55,58.22,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,8/6/2024,NA,NA,8/7/2024,9/3/2024,PR24214481,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0126,BR1020135,BR1020163,29,32.07,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,8/6/2024,NA,NA,8/7/2024,9/3/2024,PR24214481,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0127,BR1007823,BR1007839,17,25.39,RockChip,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,8/6/2024,NA,NA,8/7/2024,8/23/2024,PR24214482,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0131,BR1022215,BR1022311,97,99.91,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,8/16/2024,NA,NA,8/19/2024,9/6/2024,PR24226734,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0132,BR1018450,BR1018553,104,104.68,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,8/16/2024,NA,NA,8/19/2024,9/11/2024,PR24226740,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0133,BR1020164,BR1020261,98,103.01,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,8/16/2024,NA,NA,8/19/2024,9/10/2024,PR24226745,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0134,BR1021503,BR1021606,104,110.07,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,8/16/2024,NA,NA,8/19/2024,9/5/2024,PR24226747,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0135,BR1007840,BR1007850,11,15.27,RockChip,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,8/16/2024,NA,NA,8/19/2024,9/8/2024,PR24226752,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0136,BR1022312,BR1022322,11,12.18,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,8/16/2024,NA,NA,8/19/2024,9/10/2024,PR24226756,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0136,BR1018554,BR1018559,6,5.74,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,8/16/2024,NA,NA,8/19/2024,9/10/2024,PR24226756,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0136,BR1021607,BR1021616,10,9.84,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,8/16/2024,NA,NA,8/19/2024,9/10/2024,PR24226756,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0141,BR1020262,BR1020298,37,35.3,Soil,Betania,ALS,PREP-31,ME-MS61L+Au-ICP22,9/1/2024,NA,NA,9/2/2024,9/17/2024,PR24242451,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0141,BR1021617,BR1021656,40,42.35,Soil,Betania,ALS,PREP-31,ME-MS61L+Au-ICP22,9/1/2024,NA,NA,9/2/2024,9/17/2024,PR24242451,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0142,BR1018560,BR1018607,48,48.07,Soil,Betania,ALS,PREP-31,ME-MS61L+Au-ICP22,9/1/2024,NA,NA,9/2/2024,9/20/2024,PR24242455,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0142,BR1022323,BR1022355,33,35.92,Soil,Betania,ALS,PREP-31,ME-MS61L+Au-ICP22,9/1/2024,NA,NA,9/2/2024,9/20/2024,PR24242455,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0145,BR1022356,BR1022413,58,60.97,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,9/13/2024,NA,NA,9/16/2024,10/9/2024,PR24257461,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0145,BR1022414,BR1022425,12,12.69,Soil,Casarão,ALS,PREP-31,ME-MS61L+Au-ICP22,9/13/2024,NA,NA,9/16/2024,10/9/2024,PR24257461,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0145,BR1022426,BR1022427,2,1.9,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,9/13/2024,NA,NA,9/16/2024,10/9/2024,PR24257461,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0145,BR1022428,BR1022481,54,54,Soil,Casarão,ALS,PREP-31,ME-MS61L+Au-ICP22,9/13/2024,NA,NA,9/16/2024,10/9/2024,PR24257461,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0146,BR1018608,BR1018665,58,59.71,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,9/13/2024,NA,NA,9/16/2024,10/14/2024,PR24257462,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0146,BR1018666,BR1018728,63,59.81,Soil,Casarão,ALS,PREP-31,ME-MS61L+Au-ICP22,9/13/2024,NA,NA,9/16/2024,10/14/2024,PR24257462,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0147,BR1020299,BR1020313,15,16.13,Soil,Casarão,ALS,PREP-31,ME-MS61L+Au-ICP22,9/13/2024,NA,NA,9/16/2024,10/2/2024,PR24257464,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0147,BR1020314,BR1020322,9,9.98,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,9/13/2024,NA,NA,9/16/2024,10/2/2024,PR24257464,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0147,BR1020323,BR1020374,52,49.94,Soil,Casarão,ALS,PREP-31,ME-MS61L+Au-ICP22,9/13/2024,NA,NA,9/16/2024,10/2/2024,PR24257464,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0148,BR1021657,BR1021717,61,64.63,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,9/13/2024,NA,NA,9/16/2024,10/14/2024,PR24257468,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0148,BR1021718,BR1021797,80,79.96,Soil,Casarão,ALS,PREP-31,ME-MS61L+Au-ICP22,9/13/2024,NA,NA,9/16/2024,10/14/2024,PR24257468,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0149,BR1007851,BR1007858,8,7.34,RockChip,Betania,ALS,PREP-31,ME-MS61L+Au-ICP22,9/13/2024,NA,NA,9/16/2024,10/2/2024,PR24257469,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0149,BR1007859,BR1007859,1,1.14,RockChip,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,9/13/2024,NA,NA,9/16/2024,10/2/2024,PR24257469,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0149,BR1007860,BR1007860,1,1.47,RockChip,Casarão,ALS,PREP-31,ME-MS61L+Au-ICP22,9/13/2024,NA,NA,9/16/2024,10/2/2024,PR24257469,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0149,BR1007861,BR1007861,1,1.59,RockChip,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,9/13/2024,NA,NA,9/16/2024,10/2/2024,PR24257469,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0149,BR1007862,BR1007865,4,4.04,RockChip,Casarão,ALS,PREP-31,ME-MS61L+Au-ICP22,9/13/2024,NA,NA,9/16/2024,10/2/2024,PR24257469,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0156,BR1022482,BR1022564,83,83.86,Soil,,ALS,PREP-31,ME-MS61L+Au-ICP22,10/8/2024,NA,NA,10/9/2024,10/31/2024,PR24283344,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0157,BR1018729,BR1018826,98,98.71,Soil,,ALS,PREP-31,ME-MS61L+Au-ICP22,10/8/2024,NA,NA,10/9/2024,10/29/2024,PR24283364,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0158,BR1019452,BR1019550,99,98.29,Soil,,ALS,PREP-31,ME-MS61L+Au-ICP22,10/8/2024,NA,NA,10/9/2024,11/4/2024,PR24283368,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0159,BR1020375,BR1020474,100,97.04,Soil,,ALS,PREP-31,ME-MS61L+Au-ICP22,10/8/2024,NA,NA,10/9/2024,10/31/2024,PR24283371,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0163,BR1022565,BR1022580,16,17.28,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,10/10/2024,NA,NA,10/11/2024,11/7/2024,PR24286449,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0163,BR1018827,BR1018849,23,25.73,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,10/10/2024,NA,NA,10/11/2024,11/7/2024,PR24286449,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0163,BR1019551,BR1019565,15,16.56,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,10/10/2024,NA,NA,10/11/2024,11/7/2024,PR24286449,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0163,BR1020475,BR1020479,5,5.29,Soil,Barra,ALS,PREP-31,ME-MS61L+Au-ICP22,10/10/2024,NA,NA,10/11/2024,11/7/2024,PR24286449,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0213,BR0009001,BR0009112,112,180.69,Auger,Betania,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,12/12/2024,ME-OGREE,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,12/16/2024,,PR24359367,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0216,BR0009113,BR0009133,21,180.69,Auger,Betania,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,12/12/2024,ME-OGREE,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,12/16/2024,,PR24359373,PARAUAPEBAS/PA,MMB
BRBA,RA-2024-0216,BR0009134,BR0009153,20,63.9,Auger,Barra,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,12/12/2024,ME-OGREE,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,12/16/2024,,PR24359373,PARAUAPEBAS/PA,MMB
BRGO,RA-2022-0030,BR0005001,BR0005009,9,12.21,RockChip,Regional-GO,ALS,PREP-31,Au-ICP22,8/24/2022,NA,NA,8/27/2022,9/15/2022,BH22237784,VESPASIANO/MG,HEM
BRGO,RA-2022-0030,BR0005001,BR0005009,9,12.21,RockChip,Regional-GO,ALS,PREP-31,ME-MS61L+ME-MS81,6/27/2022,NA,NA,6/30/2022,8/12/2022,BH22176930,VESPASIANO/MG,HEM
BRGO,RA-2023-0573,BR1005204,BR1005254,51,63,RockChip,Regional-GO,ALS,PREP-31,ME-MS61L+ME-MS81+Au-ICP22,11/9/2023,NA,NA,11/14/2023,11/27/2023,GO23323716,GOIANIA/GO,ALH
BRGO,RA-2023-0646,BR1005255,BR1005339,85,173.22,RockChip,Regional-GO,ALS,PREP-31,ME-MS61L+ME-MS81,12/13/2023,NA,NA,12/14/2023,1/11/2024,GO23360154,GOIANIA/GO,ALH
BRGO,RA-2024-0008,BR1005340,BR1005367,28,57.01,RockChip,Regional-GO,ALS,PREP-31,ME-MS61L+ME-MS81,1/17/2024,NA,NA,1/17/2024,2/5/2024,GO24014305,GOIANIA/GO,ALH
BRGO,RA-2024-0027,BR1005368,BR1005423,56,114,RockChip,Regional-GO,ALS,PREP-31,ME-MS61L+ME-MS81,2/14/2024,NA,NA,2/15/2024,3/8/2024,GO24040813,GOIANIA/GO,ALH
BRGO,RA-2024-0040,BR1005424,BR1005460,37,75.68,RockChip,Regional-GO,ALS,PREP-31,ME-MS61L+ME-MS81,3/14/2024,NA,NA,3/14/2024,4/3/2024,GO24068659,GOIANIA/GO,ALH
BRGO,RA-2024-0054,BR1005461,BR1005492,32,65.48,RockChip,Regional-GO,ALS,PREP-41,ME-MS61L+ME-MS81,4/11/2024,NA,NA,4/11/2024,5/7/2024,GO24095551,VESPASIANO/MG,ALH
BRGO,RA-2024-0077,BR1005493,BR1005500,8,16.38,RockChip,Regional-GO,ALS,PREP-31,ME-MS61L+ME-MS81,5/9/2024,NA,NA,5/9/2024,5/29/2024,GO24123710,GOIANIA/GO,ALH
BRGO,RA-2024-0077,BR1012701,BR1012743,43,88.65,RockChip,Regional-GO,ALS,PREP-31,ME-MS61L+ME-MS81,5/9/2024,NA,NA,5/9/2024,5/29/2024,GO24123710,GOIANIA/GO,ALH
BRGO,RA-2024-0106,BR1012744,BR1012813,70,145.02,RockChip,Regional-GO,ALS,PREP-31,ME-MS61L+ME-MS61L-REE,6/20/2024,ME-OGREE,NA,6/20/2024,7/21/2024,GO24164217,GOIANIA/GO,ALH
BRGO,RA-2024-0130,BR1012814,BR1012860,47,97.04,RockChip,Regional-GO,ALS,PREP-31,ME-MS61L+ME-MS61L-REE,8/15/2024,ME-OGREE,NA,8/15/2024,9/11/2024,GO24223139,GOIANIA/GO,ALH
BRGO,RA-2024-0152,BR1012861,BR1012940,80,164.91,RockChip,Regional-GO,ALS,PREP-31,ME-MS61L+ME-MS61L-REE+Au-ICP22,9/12/2024,ME-OGREE,NA,9/12/2024,10/15/2024,GO24253445,GOIANIA/GO,ALH
BRGO,RA-2024-0160,BR1012941,BR1013000,60,123.47,RockChip,Regional-GO,ALS,PREP-31,ME-MS61L+ME-MS61L-REE+Au-ICP22,10/10/2024,ME-OGREE,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,10/10/2024,11/9/2024,GO24285204,GOIANIA/GO,ALH
BRGO,RA-2024-0160,BR1003725,BR1003732,8,16.58,RockChip,Regional-GO,ALS,PREP-31,ME-MS61L+ME-MS61L-REE+Au-ICP22,10/10/2024,ME-OGREE,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,10/10/2024,11/9/2024,GO24285204,GOIANIA/GO,ALH
BRGO,RA-2024-0182,BR1003733,BR1003768,36,74.93,RockChipP,Regional-GO,ALS,PREP-31,ME-MS61L+ME-MS61L-REE+Au-ICP22,10/31/2024,ME-OGREE,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,10/31/2024,11/27/2024,GO24308961,GOIANIA/GO,ALH
BRGO,RA-2024-0212,BR1003769,BR1003817,49,82.73,RockChip,Regional-GO,ALS,PREP-31,ME-MS61L+ME-MS61L-REE+Au-ICP22,12/6/2024,ME-OGREE,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,12/6/2024,12/31/2024,G024349424,GOIANIA/GO,ALH
BRJA,RA-2022-0086,BR1006001,BR1006020,20,76,StreamSed,,ALS,PREP-41,ME-MS61L+ME-MS81+Au-ICP22,12/20/2022,NA,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,12/27/2022,2/2/2023,BH22373817,VESPASIANO/MG,ULS
BRJA,RA-2023-0003,BR1006021,BR1006035,15,48.13,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,1/20/2023,NA,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,1/25/2023,3/8/2023,BH23022077,VESPASIANO/MG,JCC
BRJA,RA-2023-0003,BR1006301,BR1006314,14,44.92,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,1/20/2023,NA,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,1/25/2023,3/8/2023,BH23022077,VESPASIANO/MG,JCC
BRJA,RA-2023-0004,BR1006801,BR1006801,1,78.97,RockChip,,ALS,PREP-31,ME-MS61L+ME-MS81,1/20/2023,ME-OGREE,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,1/25/2023,2/27/2023,BH23022076,VESPASIANO/MG,JCC
BRJA,RA-2023-0004,BR1006851,BR1006863,13,23.69,RockChip,,ALS,PREP-31,ME-MS61L+ME-MS81,1/20/2023,ME-OGREE,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,1/25/2023,2/27/2023,BH23022076,VESPASIANO/MG,JCC
BRJA,RA-2023-0017,BR1006036,BR1006057,22,77.47,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,2/16/2023,NA,NA,2/23/2023,3/26/2023,BH23051208,VESPASIANO/MG,JCC
BRJA,RA-2023-0017,BR1006315,BR1006356,42,147.9,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,2/16/2023,NA,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,2/23/2023,3/26/2023,BH23051208,VESPASIANO/MG,JCC
BRJA,RA-2023-0018,BR1006802,BR1006807,6,13.25,RockChip,,ALS,PREP-31,ME-MS61L+Au-ICP22,2/16/2023,NA,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,2/23/2023,4/7/2023,BH23051217,VESPASIANO/MG,JCC
BRJA,RA-2023-0018,BR1006864,BR1006881,18,39.74,RockChip,,ALS,PREP-31,ME-MS61L+Au-ICP22,2/16/2023,NA,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,2/23/2023,4/7/2023,BH23051217,VESPASIANO/MG,JCC
BRJA,RA-2023-0019,BR1006601,BR1006605,5,16.98,Soil,,ALS,PREP-31,ME-MS61L+Au-ICP22,2/16/2023,NA,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,2/23/2023,3/23/2023,BH23051225,VESPASIANO/MG,JCC
BRJA,RA-2023-0019,BR1006701,BR1006705,5,16.98,Soil,,ALS,PREP-31,ME-MS61L+Au-ICP22,2/16/2023,NA,Th,2/23/2023,3/23/2023,BH23051225,VESPASIANO/MG,JCC
BRJA,RA-2023-0028,BR1006058,BR1006086,29,97.91,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,3/16/2023,NA,NA,3/22/2023,4/17/2023,BH23074353,VESPASIANO/MG,JCC
BRJA,RA-2023-0028,BR1006357,BR1006398,42,141.1,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,3/16/2023,NA,NA,3/22/2023,4/17/2023,BH23074353,VESPASIANO/MG,JCC
BRJA,RA-2023-0029,BR1006808,BR1006810,3,5.22,RockChip,,ALS,PREP-31,ME-MS61L+Au-ICP22,3/16/2023,NA,NA,3/22/2023,4/10/2023,BH23074370,VESPASIANO/MG,JCC
BRJA,RA-2023-0029,BR1006882,BR1006890,9,15.68,RockChip,,ALS,PREP-31,ME-MS61L+Au-ICP22,3/16/2023,NA,NA,3/22/2023,4/10/2023,BH23074370,VESPASIANO/MG,JCC
BRJA,RA-2023-0030,BR1006606,BR1006610,5,16.03,Soil,,ALS,PREP-31,ME-MS61L+Au-ICP22,3/16/2023,NA,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,3/22/2023,4/12/2023,BH23075523,VESPASIANO/MG,JCC
BRJA,RA-2023-0030,BR1006706,BR1006710,5,16.03,Soil,,ALS,PREP-31,ME-MS61L+Au-ICP22,3/16/2023,NA,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,3/22/2023,4/12/2023,BH23075523,VESPASIANO/MG,JCC
BRJA,RA-2024-0080,BR1006087,BR1006091,5,15.46,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,5/16/2024,NA,NA,5/21/2024,6/8/2024,BH24134567,VESPASIANO/MG,MMB
BRJA,RA-2024-0080,BR1006399,BR1006407,9,22.94,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,5/16/2024,NA,NA,5/21/2024,6/8/2024,BH24134567,VESPASIANO/MG,MMB
BRJA,RA-2024-0080,BR1017001,BR1017022,22,54.08,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,5/16/2024,NA,NA,5/21/2024,6/8/2024,BH24134567,VESPASIANO/MG,MMB
BRJA,RA-2024-0080,BR1017201,BR1017219,19,40.83,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,5/16/2024,NA,NA,5/21/2024,6/8/2024,BH24134567,VESPASIANO/MG,MMB
BRJA,RA-2024-0081,BR1006811,BR1006814,4,12.34,RockChip,,ALS,PREP-31,ME-MS61L+Au-ICP22,5/16/2024,NA,NA,5/21/2024,6/8/2024,BH24134569,VESPASIANO/MG,MMB
BRJA,RA-2024-0084,BR1006092,BR1006107,16,43.04,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,5/22/2024,NA,NA,5/28/2024,6/12/2024,BH24141274,VESPASIANO/MG,JSN
BRJA,RA-2024-0084,BR1017101,BR1017104,4,9.01,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,5/22/2024,NA,NA,5/28/2024,6/12/2024,BH21141274,VESPASIANO/MG,JSN
BRJA,RA-2024-0088,BR1006108,BR1006131,24,59.04,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,5/31/2024,NA,NA,6/4/2024,6/21/2024,BH24148466,VESPASIANO/MG,JCC
BRJA,RA-2024-0088,BR1017023,BR1017042,20,36,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,5/31/2024,NA,NA,6/4/2024,6/21/2024,BH24148466,VESPASIANO/MG,JCC
BRJA,RA-2024-0088,BR1017105,BR1017108,4,9.23,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,5/31/2024,NA,NA,6/4/2024,6/21/2024,BH24148466,VESPASIANO/MG,JCC
BRJA,RA-2024-0089,BR1006815,BR1006817,3,6.11,RockChip,,ALS,PREP-31,ME-MS61L+Au-ICP22,5/31/2024,NA,NA,6/4/2024,6/17/2024,BH24148468,VESPASIANO/MG,JCC
BRJA,RA-2024-0091,BR1006132,BR1006146,15,32.97,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,6/7/2024,NA,NA,6/11/2024,6/26/2024,BH24155183,VESPASIANO/MG,JSN
BRJA,RA-2024-0091,BR1017043,BR1017049,7,12.53,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,6/7/2024,NA,NA,6/11/2024,6/26/2024,BH24155183,VESPASIANO/MG,JSN
BRJA,RA-2024-0096,BR1006147,BR1006163,17,33.16,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,6/17/2024,NA,NA,6/19/2024,7/1/2024,BH24163533,VESPASIANO/MG,JSN
BRJA,RA-2024-0096,BR1017109,BR1017115,7,10.47,StreamSed,,ALS,PREP-41,ME-MS61L+Au-ICP22,6/17/2024,NA,NA,6/19/2024,7/1/2024,BH24163533,VESPASIANO/MG,JSN
BRJA,RA-2024-0097,BR1006818,BR1006820,3,3.1,RockChip,,ALS,PREP-31,ME-MS61L+Au-ICP22,6/17/2024,NA,NA,6/19/2024,7/1/2024,BH24163535,VESPASIANO/MG,JSN
BRMG,RA-2022-0052,BR1005087,BR1005088,2,2.66,RockChip,Regional-MG,ALS,PREP-31,ME-MS89L,9/17/2022,ME-ICP82b,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,9/20/2022,1/17/2023,BH22273168,VESPASIANO/MG,JAC
BRMG,RA-2022-0052,BR1005098,BR1005106,9,11.97,RockChip,Regional-MG,ALS,PREP-31,ME-MS89L,9/17/2022,ME-ICP82b,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,9/20/2022,1/17/2023,BH22273168,VESPASIANO/MG,JAC
BRMG,RA-2023-0552,BR1009716,BR1009742,27,64.42,Channel,Regional-MG,ALS,PREP-31,ME-MS61L+ME-MS81,10/30/2023,NA,NA,10/31/2023,11/15/2023,BH23313536,VESPASIANO/MG,JAC
BRMG,RA-2023-0553,BR1009743,BR1009756,14,20.94,RockChip,Regional-MG,ALS,PREP-31,ME-MS61L+ME-MS81,10/30/2023,NA,NA,10/31/2023,11/14/2023,BH23313539,VESPASIANO/MG,JAC
BRMG,RA-2023-0554,BR1009757,BR1009762,6,12.33,Soil,Regional-MG,ALS,PREP-31,ME-MS61L+ME-MS81,10/30/2023,ME-OGREE,NA,10/31/2023,11/14/2023,BH23313543,VESPASIANO/MG,JAC
BRNE,RA-2022-0079,BR1005501,BR1005545,45,109.5,RockChip,Regional-CE,ALS,PREP-31,ME-MS61L+ME-MS81,11/22/2022,NA,Ce-Dy- Gd- La- Nd- Pr- Sm e Tb,11/29/2022,1/19/2023,BH22344817,VESPASIANO/MG,JAC
